2015-04-11T15:00:40.937+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:9939 #114 (4 connections now open)
2015-04-11T15:00:40.938+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:9940 #115 (5 connections now open)
2015-04-11T15:02:04.396+0200 I NETWORK  [conn111] end connection 127.0.0.1:9936 (4 connections now open)
2015-04-11T15:02:04.396+0200 I NETWORK  [conn113] end connection 127.0.0.1:9938 (3 connections now open)
2015-04-11T15:02:04.396+0200 I NETWORK  [conn115] end connection 127.0.0.1:9940 (2 connections now open)
2015-04-11T15:02:04.396+0200 I NETWORK  [conn112] end connection 127.0.0.1:9937 (2 connections now open)
2015-04-11T15:02:04.396+0200 I NETWORK  [conn114] end connection 127.0.0.1:9939 (3 connections now open)
2015-04-11T15:02:10.419+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10007 #116 (1 connection now open)
2015-04-11T15:02:10.420+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10008 #117 (2 connections now open)
2015-04-11T15:02:10.420+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10009 #118 (3 connections now open)
2015-04-11T15:02:10.420+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10010 #119 (4 connections now open)
2015-04-11T15:02:10.420+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10011 #120 (5 connections now open)
2015-04-11T15:04:10.827+0200 I NETWORK  [conn116] end connection 127.0.0.1:10007 (4 connections now open)
2015-04-11T15:04:10.827+0200 I NETWORK  [conn117] end connection 127.0.0.1:10008 (3 connections now open)
2015-04-11T15:04:10.827+0200 I NETWORK  [conn119] end connection 127.0.0.1:10010 (2 connections now open)
2015-04-11T15:04:10.827+0200 I NETWORK  [conn118] end connection 127.0.0.1:10009 (3 connections now open)
2015-04-11T15:04:10.827+0200 I NETWORK  [conn120] end connection 127.0.0.1:10011 (0 connections now open)
2015-04-11T15:04:16.522+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10094 #121 (1 connection now open)
2015-04-11T15:04:16.523+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10095 #122 (2 connections now open)
2015-04-11T15:04:16.523+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10096 #123 (3 connections now open)
2015-04-11T15:04:16.523+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10097 #124 (4 connections now open)
2015-04-11T15:04:16.526+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10098 #125 (5 connections now open)
2015-04-11T15:04:30.475+0200 I NETWORK  [conn122] end connection 127.0.0.1:10095 (4 connections now open)
2015-04-11T15:04:30.475+0200 I NETWORK  [conn125] end connection 127.0.0.1:10098 (4 connections now open)
2015-04-11T15:04:30.476+0200 I NETWORK  [conn121] end connection 127.0.0.1:10094 (2 connections now open)
2015-04-11T15:04:30.476+0200 I NETWORK  [conn124] end connection 127.0.0.1:10097 (1 connection now open)
2015-04-11T15:04:30.476+0200 I NETWORK  [conn123] end connection 127.0.0.1:10096 (0 connections now open)
2015-04-11T15:04:35.711+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10115 #126 (1 connection now open)
2015-04-11T15:04:35.712+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10116 #127 (2 connections now open)
2015-04-11T15:04:35.712+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10117 #128 (3 connections now open)
2015-04-11T15:04:35.712+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10118 #129 (4 connections now open)
2015-04-11T15:04:35.713+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10119 #130 (5 connections now open)
2015-04-11T15:07:01.850+0200 I NETWORK  [conn126] end connection 127.0.0.1:10115 (4 connections now open)
2015-04-11T15:07:01.850+0200 I NETWORK  [conn129] end connection 127.0.0.1:10118 (4 connections now open)
2015-04-11T15:07:01.850+0200 I NETWORK  [conn127] end connection 127.0.0.1:10116 (2 connections now open)
2015-04-11T15:07:01.850+0200 I NETWORK  [conn128] end connection 127.0.0.1:10117 (2 connections now open)
2015-04-11T15:07:01.850+0200 I NETWORK  [conn130] end connection 127.0.0.1:10119 (1 connection now open)
2015-04-11T15:07:07.368+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10218 #131 (1 connection now open)
2015-04-11T15:07:07.368+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10219 #132 (2 connections now open)
2015-04-11T15:07:07.368+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10220 #133 (3 connections now open)
2015-04-11T15:07:07.368+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10221 #134 (4 connections now open)
2015-04-11T15:07:07.369+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10222 #135 (5 connections now open)
2015-04-11T15:08:04.618+0200 I NETWORK  [conn131] end connection 127.0.0.1:10218 (4 connections now open)
2015-04-11T15:08:04.618+0200 I NETWORK  [conn134] end connection 127.0.0.1:10221 (4 connections now open)
2015-04-11T15:08:04.618+0200 I NETWORK  [conn133] end connection 127.0.0.1:10220 (3 connections now open)
2015-04-11T15:08:04.621+0200 I NETWORK  [conn132] end connection 127.0.0.1:10219 (1 connection now open)
2015-04-11T15:08:04.621+0200 I NETWORK  [conn135] end connection 127.0.0.1:10222 (0 connections now open)
2015-04-11T15:08:15.363+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10275 #136 (1 connection now open)
2015-04-11T15:08:15.363+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10276 #137 (2 connections now open)
2015-04-11T15:08:15.363+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10277 #138 (3 connections now open)
2015-04-11T15:08:15.363+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10278 #139 (4 connections now open)
2015-04-11T15:08:15.364+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10279 #140 (5 connections now open)
2015-04-11T15:09:15.849+0200 I NETWORK  [conn137] end connection 127.0.0.1:10276 (4 connections now open)
2015-04-11T15:09:15.850+0200 I NETWORK  [conn140] end connection 127.0.0.1:10279 (3 connections now open)
2015-04-11T15:09:15.850+0200 I NETWORK  [conn139] end connection 127.0.0.1:10278 (3 connections now open)
2015-04-11T15:09:15.850+0200 I NETWORK  [conn138] end connection 127.0.0.1:10277 (1 connection now open)
2015-04-11T15:09:15.850+0200 I NETWORK  [conn136] end connection 127.0.0.1:10275 (1 connection now open)
2015-04-11T15:09:22.027+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10326 #141 (1 connection now open)
2015-04-11T15:09:22.027+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10327 #142 (2 connections now open)
2015-04-11T15:09:22.027+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10328 #143 (3 connections now open)
2015-04-11T15:09:22.027+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10329 #144 (4 connections now open)
2015-04-11T15:09:22.027+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10330 #145 (5 connections now open)
2015-04-11T15:10:16.856+0200 I NETWORK  [conn143] end connection 127.0.0.1:10328 (4 connections now open)
2015-04-11T15:10:16.857+0200 I NETWORK  [conn141] end connection 127.0.0.1:10326 (3 connections now open)
2015-04-11T15:10:16.857+0200 I NETWORK  [conn144] end connection 127.0.0.1:10329 (2 connections now open)
2015-04-11T15:10:16.857+0200 I NETWORK  [conn145] end connection 127.0.0.1:10330 (2 connections now open)
2015-04-11T15:10:16.888+0200 I NETWORK  [conn142] end connection 127.0.0.1:10327 (0 connections now open)
2015-04-11T15:10:21.739+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10373 #146 (1 connection now open)
2015-04-11T15:10:21.740+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10374 #147 (2 connections now open)
2015-04-11T15:10:21.740+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10375 #148 (3 connections now open)
2015-04-11T15:10:21.740+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10376 #149 (4 connections now open)
2015-04-11T15:10:21.740+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:10377 #150 (5 connections now open)
2015-04-11T15:29:11.057+0200 I NETWORK  [conn146] end connection 127.0.0.1:10373 (4 connections now open)
2015-04-11T15:29:11.057+0200 I NETWORK  [conn147] end connection 127.0.0.1:10374 (3 connections now open)
2015-04-11T15:29:11.057+0200 I NETWORK  [conn149] end connection 127.0.0.1:10376 (2 connections now open)
2015-04-11T15:29:11.058+0200 I NETWORK  [conn150] end connection 127.0.0.1:10377 (1 connection now open)
2015-04-11T15:29:11.058+0200 I NETWORK  [conn148] end connection 127.0.0.1:10375 (0 connections now open)
2015-04-11T15:29:18.567+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11156 #151 (1 connection now open)
2015-04-11T15:29:18.567+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11157 #152 (2 connections now open)
2015-04-11T15:29:18.568+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11158 #153 (3 connections now open)
2015-04-11T15:29:18.568+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11159 #154 (4 connections now open)
2015-04-11T15:29:18.627+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11160 #155 (5 connections now open)
2015-04-11T15:33:33.647+0200 I NETWORK  [conn151] end connection 127.0.0.1:11156 (4 connections now open)
2015-04-11T15:33:33.647+0200 I NETWORK  [conn153] end connection 127.0.0.1:11158 (4 connections now open)
2015-04-11T15:33:33.647+0200 I NETWORK  [conn155] end connection 127.0.0.1:11160 (3 connections now open)
2015-04-11T15:33:33.647+0200 I NETWORK  [conn152] end connection 127.0.0.1:11157 (3 connections now open)
2015-04-11T15:33:33.648+0200 I NETWORK  [conn154] end connection 127.0.0.1:11159 (1 connection now open)
2015-04-11T15:33:39.391+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11336 #156 (1 connection now open)
2015-04-11T15:33:39.392+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11337 #157 (2 connections now open)
2015-04-11T15:33:39.392+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11338 #158 (3 connections now open)
2015-04-11T15:33:39.392+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11339 #159 (4 connections now open)
2015-04-11T15:33:39.392+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11340 #160 (5 connections now open)
2015-04-11T15:38:19.470+0200 I NETWORK  [conn159] end connection 127.0.0.1:11339 (4 connections now open)
2015-04-11T15:38:19.470+0200 I NETWORK  [conn156] end connection 127.0.0.1:11336 (3 connections now open)
2015-04-11T15:38:19.470+0200 I NETWORK  [conn158] end connection 127.0.0.1:11338 (2 connections now open)
2015-04-11T15:38:19.470+0200 I NETWORK  [conn160] end connection 127.0.0.1:11340 (1 connection now open)
2015-04-11T15:38:19.470+0200 I NETWORK  [conn157] end connection 127.0.0.1:11337 (0 connections now open)
2015-04-11T15:38:25.377+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11536 #161 (1 connection now open)
2015-04-11T15:38:25.377+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11537 #162 (2 connections now open)
2015-04-11T15:38:25.377+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11538 #163 (3 connections now open)
2015-04-11T15:38:25.377+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11539 #164 (4 connections now open)
2015-04-11T15:38:25.378+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11540 #165 (5 connections now open)
2015-04-11T15:42:47.019+0200 I NETWORK  [conn161] end connection 127.0.0.1:11536 (4 connections now open)
2015-04-11T15:42:47.019+0200 I NETWORK  [conn163] end connection 127.0.0.1:11538 (3 connections now open)
2015-04-11T15:42:47.020+0200 I NETWORK  [conn164] end connection 127.0.0.1:11539 (2 connections now open)
2015-04-11T15:42:47.019+0200 I NETWORK  [conn165] end connection 127.0.0.1:11540 (4 connections now open)
2015-04-11T15:42:47.019+0200 I NETWORK  [conn162] end connection 127.0.0.1:11537 (4 connections now open)
2015-04-11T15:42:52.503+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11740 #166 (1 connection now open)
2015-04-11T15:42:52.503+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11741 #167 (2 connections now open)
2015-04-11T15:42:52.504+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11742 #168 (3 connections now open)
2015-04-11T15:42:52.504+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11743 #169 (4 connections now open)
2015-04-11T15:42:52.506+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11744 #170 (5 connections now open)
2015-04-11T15:45:08.203+0200 I NETWORK  [conn166] end connection 127.0.0.1:11740 (4 connections now open)
2015-04-11T15:45:08.203+0200 I NETWORK  [conn167] end connection 127.0.0.1:11741 (3 connections now open)
2015-04-11T15:45:08.203+0200 I NETWORK  [conn169] end connection 127.0.0.1:11743 (2 connections now open)
2015-04-11T15:45:08.203+0200 I NETWORK  [conn170] end connection 127.0.0.1:11744 (2 connections now open)
2015-04-11T15:45:08.203+0200 I NETWORK  [conn168] end connection 127.0.0.1:11742 (0 connections now open)
2015-04-11T15:45:16.883+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11885 #171 (1 connection now open)
2015-04-11T15:45:16.884+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11886 #172 (2 connections now open)
2015-04-11T15:45:16.884+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11887 #173 (3 connections now open)
2015-04-11T15:45:16.884+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11888 #174 (4 connections now open)
2015-04-11T15:45:16.884+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11889 #175 (5 connections now open)
2015-04-11T15:46:01.721+0200 I NETWORK  [conn174] end connection 127.0.0.1:11888 (4 connections now open)
2015-04-11T15:46:01.721+0200 I NETWORK  [conn171] end connection 127.0.0.1:11885 (4 connections now open)
2015-04-11T15:46:01.721+0200 I NETWORK  [conn175] end connection 127.0.0.1:11889 (4 connections now open)
2015-04-11T15:46:01.722+0200 I NETWORK  [conn172] end connection 127.0.0.1:11886 (3 connections now open)
2015-04-11T15:46:01.722+0200 I NETWORK  [conn173] end connection 127.0.0.1:11887 (2 connections now open)
2015-04-11T15:46:07.018+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11927 #176 (1 connection now open)
2015-04-11T15:46:07.019+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11928 #177 (2 connections now open)
2015-04-11T15:46:07.019+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11929 #178 (3 connections now open)
2015-04-11T15:46:07.019+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11930 #179 (4 connections now open)
2015-04-11T15:46:07.019+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11931 #180 (5 connections now open)
2015-04-11T15:46:29.593+0200 I NETWORK  [conn177] end connection 127.0.0.1:11928 (4 connections now open)
2015-04-11T15:46:29.594+0200 I NETWORK  [conn176] end connection 127.0.0.1:11927 (4 connections now open)
2015-04-11T15:46:29.594+0200 I NETWORK  [conn180] end connection 127.0.0.1:11931 (2 connections now open)
2015-04-11T15:46:29.594+0200 I NETWORK  [conn178] end connection 127.0.0.1:11929 (1 connection now open)
2015-04-11T15:46:29.595+0200 I NETWORK  [conn179] end connection 127.0.0.1:11930 (0 connections now open)
2015-04-11T15:46:34.704+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11950 #181 (1 connection now open)
2015-04-11T15:46:34.704+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11951 #182 (2 connections now open)
2015-04-11T15:46:34.705+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11952 #183 (3 connections now open)
2015-04-11T15:46:34.705+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11953 #184 (4 connections now open)
2015-04-11T15:46:34.705+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11954 #185 (5 connections now open)
2015-04-11T15:46:54.153+0200 I NETWORK  [conn185] end connection 127.0.0.1:11954 (4 connections now open)
2015-04-11T15:46:54.154+0200 I NETWORK  [conn181] end connection 127.0.0.1:11950 (3 connections now open)
2015-04-11T15:46:54.154+0200 I NETWORK  [conn184] end connection 127.0.0.1:11953 (3 connections now open)
2015-04-11T15:46:54.171+0200 I NETWORK  [conn183] end connection 127.0.0.1:11952 (1 connection now open)
2015-04-11T15:46:54.171+0200 I NETWORK  [conn182] end connection 127.0.0.1:11951 (0 connections now open)
2015-04-11T15:46:59.076+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11980 #186 (1 connection now open)
2015-04-11T15:46:59.076+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11981 #187 (2 connections now open)
2015-04-11T15:46:59.076+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11982 #188 (3 connections now open)
2015-04-11T15:46:59.076+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11983 #189 (4 connections now open)
2015-04-11T15:46:59.077+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:11984 #190 (5 connections now open)
2015-04-11T15:51:17.783+0200 I NETWORK  [conn186] end connection 127.0.0.1:11980 (4 connections now open)
2015-04-11T15:51:17.783+0200 I NETWORK  [conn189] end connection 127.0.0.1:11983 (4 connections now open)
2015-04-11T15:51:17.784+0200 I NETWORK  [conn190] end connection 127.0.0.1:11984 (2 connections now open)
2015-04-11T15:51:17.784+0200 I NETWORK  [conn188] end connection 127.0.0.1:11982 (1 connection now open)
2015-04-11T15:51:17.784+0200 I NETWORK  [conn187] end connection 127.0.0.1:11981 (0 connections now open)
2015-04-11T15:51:25.232+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12187 #191 (1 connection now open)
2015-04-11T15:51:25.233+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12188 #192 (2 connections now open)
2015-04-11T15:51:25.233+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12189 #193 (3 connections now open)
2015-04-11T15:51:25.234+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12190 #194 (4 connections now open)
2015-04-11T15:51:25.234+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12191 #195 (5 connections now open)
2015-04-11T15:55:34.838+0200 I NETWORK  [conn193] end connection 127.0.0.1:12189 (4 connections now open)
2015-04-11T15:55:34.838+0200 I NETWORK  [conn195] end connection 127.0.0.1:12191 (4 connections now open)
2015-04-11T15:55:34.838+0200 I NETWORK  [conn194] end connection 127.0.0.1:12190 (4 connections now open)
2015-04-11T15:55:34.838+0200 I NETWORK  [conn192] end connection 127.0.0.1:12188 (2 connections now open)
2015-04-11T15:55:34.838+0200 I NETWORK  [conn191] end connection 127.0.0.1:12187 (0 connections now open)
2015-04-11T15:55:43.068+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12360 #196 (1 connection now open)
2015-04-11T15:55:43.068+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12361 #197 (2 connections now open)
2015-04-11T15:55:43.068+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12362 #198 (3 connections now open)
2015-04-11T15:55:43.069+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12363 #199 (4 connections now open)
2015-04-11T15:55:43.071+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12364 #200 (5 connections now open)
2015-04-11T16:01:06.691+0200 I NETWORK  [conn198] end connection 127.0.0.1:12362 (4 connections now open)
2015-04-11T16:01:06.691+0200 I NETWORK  [conn196] end connection 127.0.0.1:12360 (4 connections now open)
2015-04-11T16:01:06.692+0200 I NETWORK  [conn199] end connection 127.0.0.1:12363 (2 connections now open)
2015-04-11T16:01:06.692+0200 I NETWORK  [conn197] end connection 127.0.0.1:12361 (1 connection now open)
2015-04-11T16:01:06.692+0200 I NETWORK  [conn200] end connection 127.0.0.1:12364 (1 connection now open)
2015-04-11T16:01:14.773+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12579 #201 (1 connection now open)
2015-04-11T16:01:14.774+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12580 #202 (2 connections now open)
2015-04-11T16:01:14.774+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12581 #203 (3 connections now open)
2015-04-11T16:01:14.775+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12582 #204 (4 connections now open)
2015-04-11T16:01:14.775+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12583 #205 (5 connections now open)
2015-04-11T16:03:30.595+0200 I NETWORK  [conn201] end connection 127.0.0.1:12579 (4 connections now open)
2015-04-11T16:03:30.595+0200 I NETWORK  [conn202] end connection 127.0.0.1:12580 (4 connections now open)
2015-04-11T16:03:30.597+0200 I NETWORK  [conn204] end connection 127.0.0.1:12582 (3 connections now open)
2015-04-11T16:03:30.598+0200 I NETWORK  [conn203] end connection 127.0.0.1:12581 (1 connection now open)
2015-04-11T16:03:30.598+0200 I NETWORK  [conn205] end connection 127.0.0.1:12583 (0 connections now open)
2015-04-11T16:03:36.089+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12685 #206 (1 connection now open)
2015-04-11T16:03:36.089+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12686 #207 (2 connections now open)
2015-04-11T16:03:36.090+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12687 #208 (3 connections now open)
2015-04-11T16:03:36.090+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12688 #209 (4 connections now open)
2015-04-11T16:03:36.090+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12689 #210 (5 connections now open)
2015-04-11T16:04:18.306+0200 I NETWORK  [conn208] end connection 127.0.0.1:12687 (4 connections now open)
2015-04-11T16:04:18.306+0200 I NETWORK  [conn207] end connection 127.0.0.1:12686 (4 connections now open)
2015-04-11T16:04:18.306+0200 I NETWORK  [conn206] end connection 127.0.0.1:12685 (2 connections now open)
2015-04-11T16:04:18.306+0200 I NETWORK  [conn209] end connection 127.0.0.1:12688 (1 connection now open)
2015-04-11T16:04:18.306+0200 I NETWORK  [conn210] end connection 127.0.0.1:12689 (0 connections now open)
2015-04-11T16:04:23.234+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12724 #211 (1 connection now open)
2015-04-11T16:04:23.234+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12725 #212 (2 connections now open)
2015-04-11T16:04:23.235+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12726 #213 (3 connections now open)
2015-04-11T16:04:23.235+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12727 #214 (4 connections now open)
2015-04-11T16:04:23.235+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12728 #215 (5 connections now open)
2015-04-11T16:05:04.146+0200 I NETWORK  [conn214] end connection 127.0.0.1:12727 (4 connections now open)
2015-04-11T16:05:04.146+0200 I NETWORK  [conn212] end connection 127.0.0.1:12725 (4 connections now open)
2015-04-11T16:05:04.146+0200 I NETWORK  [conn213] end connection 127.0.0.1:12726 (2 connections now open)
2015-04-11T16:05:04.146+0200 I NETWORK  [conn215] end connection 127.0.0.1:12728 (2 connections now open)
2015-04-11T16:05:04.146+0200 I NETWORK  [conn211] end connection 127.0.0.1:12724 (4 connections now open)
2015-04-11T16:05:09.096+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12760 #216 (1 connection now open)
2015-04-11T16:05:09.096+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12761 #217 (2 connections now open)
2015-04-11T16:05:09.139+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12762 #218 (3 connections now open)
2015-04-11T16:05:09.139+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12763 #219 (4 connections now open)
2015-04-11T16:05:09.139+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12764 #220 (5 connections now open)
2015-04-11T16:06:19.825+0200 I NETWORK  [conn216] end connection 127.0.0.1:12760 (4 connections now open)
2015-04-11T16:06:19.826+0200 I NETWORK  [conn217] end connection 127.0.0.1:12761 (3 connections now open)
2015-04-11T16:06:19.826+0200 I NETWORK  [conn218] end connection 127.0.0.1:12762 (2 connections now open)
2015-04-11T16:06:19.826+0200 I NETWORK  [conn220] end connection 127.0.0.1:12764 (1 connection now open)
2015-04-11T16:06:19.826+0200 I NETWORK  [conn219] end connection 127.0.0.1:12763 (1 connection now open)
2015-04-11T16:06:24.728+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12812 #221 (1 connection now open)
2015-04-11T16:06:24.728+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12813 #222 (2 connections now open)
2015-04-11T16:06:24.728+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12814 #223 (3 connections now open)
2015-04-11T16:06:24.728+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12815 #224 (4 connections now open)
2015-04-11T16:06:24.729+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12816 #225 (5 connections now open)
2015-04-11T16:08:43.456+0200 I NETWORK  [conn225] end connection 127.0.0.1:12816 (4 connections now open)
2015-04-11T16:08:43.456+0200 I NETWORK  [conn222] end connection 127.0.0.1:12813 (3 connections now open)
2015-04-11T16:08:43.456+0200 I NETWORK  [conn224] end connection 127.0.0.1:12815 (2 connections now open)
2015-04-11T16:08:43.456+0200 I NETWORK  [conn221] end connection 127.0.0.1:12812 (1 connection now open)
2015-04-11T16:08:43.456+0200 I NETWORK  [conn223] end connection 127.0.0.1:12814 (0 connections now open)
2015-04-11T16:08:49.752+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12921 #226 (1 connection now open)
2015-04-11T16:08:49.753+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12922 #227 (2 connections now open)
2015-04-11T16:08:49.753+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12923 #228 (3 connections now open)
2015-04-11T16:08:49.753+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12924 #229 (4 connections now open)
2015-04-11T16:08:49.753+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12925 #230 (5 connections now open)
2015-04-11T16:09:23.536+0200 I NETWORK  [conn228] end connection 127.0.0.1:12923 (4 connections now open)
2015-04-11T16:09:23.536+0200 I NETWORK  [conn227] end connection 127.0.0.1:12922 (3 connections now open)
2015-04-11T16:09:23.536+0200 I NETWORK  [conn230] end connection 127.0.0.1:12925 (2 connections now open)
2015-04-11T16:09:23.536+0200 I NETWORK  [conn226] end connection 127.0.0.1:12921 (4 connections now open)
2015-04-11T16:09:23.536+0200 I NETWORK  [conn229] end connection 127.0.0.1:12924 (0 connections now open)
2015-04-11T16:09:28.691+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12949 #231 (1 connection now open)
2015-04-11T16:09:28.692+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12950 #232 (2 connections now open)
2015-04-11T16:09:28.692+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12951 #233 (3 connections now open)
2015-04-11T16:09:28.692+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:12952 #234 (4 connections now open)
